Border,Date,Measure,Value,Average
US-Canada Border,03/01/1998 12:00:00 AM,Bus Passengers,242737,162064.0
US-Mexico Border,03/01/1998 12:00:00 AM,Buses,22234,9474.0
US-Canada Border,03/01/1998 12:00:00 AM,Buses,10969,8399.0
US-Mexico Border,03/01/1998 12:00:00 AM,Trains,453,644.0
US-Canada Border,03/01/1998 12:00:00 AM,Personal Vehicles,2770818,2489564.0
US-Mexico Border,03/01/1998 12:00:00 AM,Pedestrians,4253971,3120322.0
US-Canada Border,03/01/1998 12:00:00 AM,Rail Containers Empty,22504,9791.0
US-Mexico Border,03/01/1998 12:00:00 AM,Personal Vehicles,7110640,5222237.0
US-Mexico Border,03/01/1998 12:00:00 AM,Bus Passengers,317780,137847.0
US-Mexico Border,03/01/1998 12:00:00 AM,Rail Containers Empty,15381,12631.0
US-Mexico Border,03/01/1998 12:00:00 AM,Trucks,353328,255176.0
US-Mexico Border,03/01/1998 12:00:00 AM,Personal Vehicle Passengers,19218997,14044657.0
US-Mexico Border,02/01/1998 12:00:00 AM,Rail Containers Empty,12485,12631.0
US-Mexico Border,02/01/1998 12:00:00 AM,Personal Vehicle Passengers,16969272,14044657.0
US-Canada Border,02/01/1998 12:00:00 AM,Train Passengers,15453,12803.0
US-Mexico Border,02/01/1998 12:00:00 AM,Trains,389,644.0
US-Mexico Border,02/01/1998 12:00:00 AM,Personal Vehicles,6316575,5222237.0
US-Mexico Border,02/01/1998 12:00:00 AM,Train Passengers,704,1000.0
US-Canada Border,02/01/1998 12:00:00 AM,Trains,4778,2440.0
US-Canada Border,02/01/1998 12:00:00 AM,Bus Passengers,217992,162064.0
US-Canada Border,02/01/1998 12:00:00 AM,Trucks,490822,419175.0
US-Canada Border,02/01/1998 12:00:00 AM,Buses,10103,8399.0
US-Canada Border,02/01/1998 12:00:00 AM,Truck Containers Full,318789,177702.0
US-Canada Border,02/01/1998 12:00:00 AM,Personal Vehicles,2507357,2489564.0
US-Canada Border,02/01/1998 12:00:00 AM,Truck Containers Empty,47429,24091.0
US-Mexico Border,02/01/1998 12:00:00 AM,Rail Containers Full,11427,12493.0
US-Mexico Border,02/01/1998 12:00:00 AM,Bus Passengers,252030,137847.0
US-Mexico Border,02/01/1998 12:00:00 AM,Truck Containers Empty,131150,106850.0
US-Canada Border,02/01/1998 12:00:00 AM,Personal Vehicle Passengers,5876741,6136398.0
US-Canada Border,02/01/1998 12:00:00 AM,Rail Containers Empty,24278,9791.0
US-Mexico Border,02/01/1998 12:00:00 AM,Buses,19192,9474.0
US-Canada Border,02/01/1998 12:00:00 AM,Pedestrians,25561,18537.0
US-Canada Border,02/01/1998 12:00:00 AM,Rail Containers Full,69286,31860.0
US-Mexico Border,02/01/1998 12:00:00 AM,Pedestrians,3627623,3120322.0
US-Mexico Border,02/01/1998 12:00:00 AM,Trucks,309688,255176.0
US-Mexico Border,02/01/1998 12:00:00 AM,Truck Containers Full,152599,134187.0
US-Canada Border,01/01/1998 12:00:00 AM,Trains,3180,2440.0
US-Canada Border,01/01/1998 12:00:00 AM,Train Passengers,15617,12803.0
US-Canada Border,01/01/1998 12:00:00 AM,Trucks,487587,419175.0
US-Canada Border,01/01/1998 12:00:00 AM,Pedestrians,27799,18537.0
US-Canada Border,01/01/1998 12:00:00 AM,Personal Vehicle Passengers,5826406,6136398.0
US-Canada Border,01/01/1998 12:00:00 AM,Buses,9602,8399.0
US-Mexico Border,01/01/1998 12:00:00 AM,Pedestrians,3945256,3120322.0
US-Mexico Border,01/01/1998 12:00:00 AM,Buses,21494,9474.0
US-Canada Border,01/01/1998 12:00:00 AM,Bus Passengers,200814,162064.0
US-Mexico Border,01/01/1998 12:00:00 AM,Personal Vehicles,7080923,5222237.0
US-Mexico Border,01/01/1998 12:00:00 AM,Trucks,318380,255176.0
US-Mexico Border,01/01/1998 12:00:00 AM,Train Passengers,841,1000.0
US-Canada Border,01/01/1998 12:00:00 AM,Truck Containers Full,303552,177702.0
US-Mexico Border,01/01/1998 12:00:00 AM,Rail Containers Empty,20377,12631.0
US-Mexico Border,01/01/1998 12:00:00 AM,Trains,472,644.0
US-Mexico Border,01/01/1998 12:00:00 AM,Rail Containers Full,11795,12493.0
US-Canada Border,01/01/1998 12:00:00 AM,Personal Vehicles,2504823,2489564.0
US-Canada Border,01/01/1998 12:00:00 AM,Rail Containers Full,61202,31860.0
US-Canada Border,01/01/1998 12:00:00 AM,Rail Containers Empty,20319,9791.0
US-Canada Border,01/01/1998 12:00:00 AM,Truck Containers Empty,49002,24091.0
US-Mexico Border,01/01/1998 12:00:00 AM,Personal Vehicle Passengers,19052457,14044657.0
US-Mexico Border,01/01/1998 12:00:00 AM,Truck Containers Full,146796,134187.0
US-Mexico Border,01/01/1998 12:00:00 AM,Bus Passengers,295000,137847.0
US-Mexico Border,01/01/1998 12:00:00 AM,Truck Containers Empty,148974,106850.0
US-Mexico Border,12/01/1997 12:00:00 AM,Trucks,306611,255176.0
US-Mexico Border,12/01/1997 12:00:00 AM,Personal Vehicles,7346174,5222237.0
US-Canada Border,12/01/1997 12:00:00 AM,Bus Passengers,313680,162064.0
US-Canada Border,12/01/1997 12:00:00 AM,Trains,2793,2440.0
US-Canada Border,12/01/1997 12:00:00 AM,Buses,9808,8399.0
US-Canada Border,12/01/1997 12:00:00 AM,Personal Vehicles,2622825,2489564.0
US-Mexico Border,12/01/1997 12:00:00 AM,Bus Passengers,237839,137847.0
US-Canada Border,12/01/1997 12:00:00 AM,Truck Containers Full,270069,177702.0
US-Mexico Border,12/01/1997 12:00:00 AM,Pedestrians,4418646,3120322.0
US-Canada Border,12/01/1997 12:00:00 AM,Truck Containers Empty,47730,24091.0
US-Canada Border,12/01/1997 12:00:00 AM,Pedestrians,31616,18537.0
US-Canada Border,12/01/1997 12:00:00 AM,Rail Containers Full,70773,31860.0
US-Canada Border,12/01/1997 12:00:00 AM,Personal Vehicle Passengers,6155147,6136398.0
US-Mexico Border,12/01/1997 12:00:00 AM,Buses,22931,9474.0
US-Canada Border,12/01/1997 12:00:00 AM,Trucks,451639,419175.0
US-Mexico Border,12/01/1997 12:00:00 AM,Truck Containers Full,148390,134187.0
US-Mexico Border,12/01/1997 12:00:00 AM,Train Passengers,493,1000.0
US-Canada Border,12/01/1997 12:00:00 AM,Rail Containers Empty,21529,9791.0
US-Canada Border,12/01/1997 12:00:00 AM,Train Passengers,16988,12803.0
US-Mexico Border,12/01/1997 12:00:00 AM,Rail Containers Empty,16306,12631.0
US-Mexico Border,12/01/1997 12:00:00 AM,Personal Vehicle Passengers,19719715,14044657.0
US-Mexico Border,12/01/1997 12:00:00 AM,Trains,406,644.0
US-Mexico Border,12/01/1997 12:00:00 AM,Truck Containers Empty,144599,106850.0
US-Mexico Border,12/01/1997 12:00:00 AM,Rail Containers Full,10103,12493.0
US-Canada Border,11/01/1997 12:00:00 AM,Truck Containers Empty,52153,24091.0
US-Canada Border,11/01/1997 12:00:00 AM,Trucks,490730,419175.0
US-Canada Border,11/01/1997 12:00:00 AM,Rail Containers Full,78843,31860.0
US-Canada Border,11/01/1997 12:00:00 AM,Trains,2777,2440.0
US-Canada Border,11/01/1997 12:00:00 AM,Truck Containers Full,317974,177702.0
US-Mexico Border,11/01/1997 12:00:00 AM,Train Passengers,1259,1000.0
US-Mexico Border,11/01/1997 12:00:00 AM,Pedestrians,3671192,3120322.0
US-Canada Border,11/01/1997 12:00:00 AM,Personal Vehicles,2858858,2489564.0
US-Mexico Border,11/01/1997 12:00:00 AM,Personal Vehicles,6965699,5222237.0
US-Canada Border,11/01/1997 12:00:00 AM,Personal Vehicle Passengers,6752567,6136398.0
US-Mexico Border,11/01/1997 12:00:00 AM,Buses,21794,9474.0
US-Canada Border,11/01/1997 12:00:00 AM,Train Passengers,15291,12803.0
US-Mexico Border,11/01/1997 12:00:00 AM,Trains,433,644.0
US-Mexico Border,11/01/1997 12:00:00 AM,Truck Containers Empty,135856,106850.0
US-Canada Border,11/01/1997 12:00:00 AM,Pedestrians,34279,18537.0
US-Mexico Border,11/01/1997 12:00:00 AM,Personal Vehicle Passengers,18726443,14044657.0
US-Canada Border,11/01/1997 12:00:00 AM,Rail Containers Empty,22906,9791.0
US-Canada Border,11/01/1997 12:00:00 AM,Bus Passengers,267643,162064.0
US-Canada Border,11/01/1997 12:00:00 AM,Buses,9910,8399.0
US-Mexico Border,11/01/1997 12:00:00 AM,Bus Passengers,232568,137847.0
US-Mexico Border,11/01/1997 12:00:00 AM,Truck Containers Full,151067,134187.0
US-Mexico Border,11/01/1997 12:00:00 AM,Rail Containers Empty,12540,12631.0
US-Mexico Border,11/01/1997 12:00:00 AM,Trucks,301296,255176.0
US-Mexico Border,11/01/1997 12:00:00 AM,Rail Containers Full,10684,12493.0
US-Canada Border,10/01/1997 12:00:00 AM,Personal Vehicle Passengers,7572362,6136398.0
US-Canada Border,10/01/1997 12:00:00 AM,Trucks,516240,419175.0
US-Mexico Border,10/01/1997 12:00:00 AM,Personal Vehicles,6906264,5222237.0
US-Mexico Border,10/01/1997 12:00:00 AM,Rail Containers Full,14700,12493.0
US-Canada Border,10/01/1997 12:00:00 AM,Truck Containers Empty,47501,24091.0
US-Canada Border,10/01/1997 12:00:00 AM,Bus Passengers,335772,162064.0
US-Mexico Border,10/01/1997 12:00:00 AM,Pedestrians,3524220,3120322.0
US-Canada Border,10/01/1997 12:00:00 AM,Rail Containers Full,72223,31860.0
US-Mexico Border,10/01/1997 12:00:00 AM,Truck Containers Empty,150512,106850.0
US-Canada Border,10/01/1997 12:00:00 AM,Truck Containers Full,309010,177702.0
US-Canada Border,10/01/1997 12:00:00 AM,Train Passengers,17255,12803.0
US-Mexico Border,10/01/1997 12:00:00 AM,Personal Vehicle Passengers,18517433,14044657.0
US-Canada Border,10/01/1997 12:00:00 AM,Buses,13527,8399.0
US-Canada Border,10/01/1997 12:00:00 AM,Rail Containers Empty,22718,9791.0
US-Canada Border,10/01/1997 12:00:00 AM,Personal Vehicles,3150381,2489564.0
US-Mexico Border,10/01/1997 12:00:00 AM,Truck Containers Full,162419,134187.0
US-Canada Border,10/01/1997 12:00:00 AM,Trains,2557,2440.0
US-Mexico Border,10/01/1997 12:00:00 AM,Bus Passengers,278975,137847.0
US-Mexico Border,10/01/1997 12:00:00 AM,Rail Containers Empty,14121,12631.0
US-Mexico Border,10/01/1997 12:00:00 AM,Trucks,343053,255176.0
US-Canada Border,10/01/1997 12:00:00 AM,Pedestrians,27225,18537.0
US-Mexico Border,10/01/1997 12:00:00 AM,Train Passengers,1143,1000.0
US-Mexico Border,10/01/1997 12:00:00 AM,Trains,484,644.0
US-Mexico Border,10/01/1997 12:00:00 AM,Buses,23365,9474.0
US-Canada Border,09/01/1997 12:00:00 AM,Truck Containers Empty,37077,24091.0
US-Mexico Border,09/01/1997 12:00:00 AM,Truck Containers Empty,155129,106850.0
US-Canada Border,09/01/1997 12:00:00 AM,Pedestrians,76543,18537.0
US-Canada Border,09/01/1997 12:00:00 AM,Rail Containers Full,39153,31860.0
US-Canada Border,09/01/1997 12:00:00 AM,Personal Vehicle Passengers,8599309,6136398.0
US-Canada Border,09/01/1997 12:00:00 AM,Trains,2867,2440.0
US-Canada Border,09/01/1997 12:00:00 AM,Buses,16102,8399.0
US-Canada Border,09/01/1997 12:00:00 AM,Truck Containers Full,224145,177702.0
US-Mexico Border,09/01/1997 12:00:00 AM,Personal Vehicles,6787236,5222237.0
US-Mexico Border,09/01/1997 12:00:00 AM,Trucks,318753,255176.0
US-Canada Border,09/01/1997 12:00:00 AM,Bus Passengers,385965,162064.0
US-Canada Border,09/01/1997 12:00:00 AM,Personal Vehicles,3417495,2489564.0
US-Canada Border,09/01/1997 12:00:00 AM,Trucks,510671,419175.0
US-Mexico Border,09/01/1997 12:00:00 AM,Rail Containers Full,14424,12493.0
US-Mexico Border,09/01/1997 12:00:00 AM,Train Passengers,843,1000.0
US-Canada Border,09/01/1997 12:00:00 AM,Rail Containers Empty,15457,9791.0
US-Mexico Border,09/01/1997 12:00:00 AM,Truck Containers Full,150031,134187.0
US-Canada Border,09/01/1997 12:00:00 AM,Train Passengers,20985,12803.0
US-Mexico Border,09/01/1997 12:00:00 AM,Personal Vehicle Passengers,18215919,14044657.0
US-Mexico Border,09/01/1997 12:00:00 AM,Trains,682,644.0
US-Mexico Border,09/01/1997 12:00:00 AM,Rail Containers Empty,14857,12631.0
US-Mexico Border,09/01/1997 12:00:00 AM,Bus Passengers,279337,137847.0
US-Mexico Border,09/01/1997 12:00:00 AM,Pedestrians,3444801,3120322.0
US-Mexico Border,09/01/1997 12:00:00 AM,Buses,20710,9474.0
US-Canada Border,08/01/1997 12:00:00 AM,Bus Passengers,504837,162064.0
US-Canada Border,08/01/1997 12:00:00 AM,Rail Containers Full,28539,31860.0
US-Mexico Border,08/01/1997 12:00:00 AM,Buses,21440,9474.0
US-Canada Border,08/01/1997 12:00:00 AM,Trucks,474190,419175.0
US-Mexico Border,08/01/1997 12:00:00 AM,Bus Passengers,297359,137847.0
US-Mexico Border,08/01/1997 12:00:00 AM,Trucks,300610,255176.0
US-Mexico Border,08/01/1997 12:00:00 AM,Pedestrians,3461567,3120322.0
US-Canada Border,08/01/1997 12:00:00 AM,Personal Vehicle Passengers,10943228,6136398.0
US-Canada Border,08/01/1997 12:00:00 AM,Pedestrians,125157,18537.0
US-Canada Border,08/01/1997 12:00:00 AM,Rail Containers Empty,15669,9791.0
US-Canada Border,08/01/1997 12:00:00 AM,Personal Vehicles,4544532,2489564.0
US-Canada Border,08/01/1997 12:00:00 AM,Train Passengers,33630,12803.0
US-Canada Border,08/01/1997 12:00:00 AM,Buses,20320,8399.0
US-Mexico Border,08/01/1997 12:00:00 AM,Train Passengers,687,1000.0
US-Canada Border,08/01/1997 12:00:00 AM,Truck Containers Empty,25079,24091.0
US-Canada Border,08/01/1997 12:00:00 AM,Trains,2814,2440.0
US-Mexico Border,08/01/1997 12:00:00 AM,Rail Containers Full,14248,12493.0
US-Mexico Border,08/01/1997 12:00:00 AM,Truck Containers Empty,144636,106850.0
US-Canada Border,08/01/1997 12:00:00 AM,Truck Containers Full,116131,177702.0
US-Mexico Border,08/01/1997 12:00:00 AM,Truck Containers Full,152200,134187.0
US-Mexico Border,08/01/1997 12:00:00 AM,Rail Containers Empty,16250,12631.0
US-Mexico Border,08/01/1997 12:00:00 AM,Personal Vehicle Passengers,19456069,14044657.0
US-Mexico Border,08/01/1997 12:00:00 AM,Personal Vehicles,7278061,5222237.0
US-Mexico Border,08/01/1997 12:00:00 AM,Trains,775,644.0
US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicle Passengers,10384078,6136398.0
US-Canada Border,07/01/1997 12:00:00 AM,Train Passengers,51278,12803.0
US-Mexico Border,07/01/1997 12:00:00 AM,Personal Vehicle Passengers,19318704,14044657.0
US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Full,27229,31860.0
US-Canada Border,07/01/1997 12:00:00 AM,Bus Passengers,453718,162064.0
US-Mexico Border,07/01/1997 12:00:00 AM,Train Passengers,967,1000.0
US-Canada Border,07/01/1997 12:00:00 AM,Trains,2766,2440.0
US-Canada Border,07/01/1997 12:00:00 AM,Buses,18587,8399.0
US-Mexico Border,07/01/1997 12:00:00 AM,Personal Vehicles,7218947,5222237.0
US-Mexico Border,07/01/1997 12:00:00 AM,Rail Containers Full,17527,12493.0
US-Mexico Border,07/01/1997 12:00:00 AM,Rail Containers Empty,13813,12631.0
US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Empty,24298,24091.0
US-Canada Border,07/01/1997 12:00:00 AM,Truck Containers Full,115963,177702.0
US-Canada Border,07/01/1997 12:00:00 AM,Trucks,460960,419175.0
US-Mexico Border,07/01/1997 12:00:00 AM,Bus Passengers,279688,137847.0
US-Mexico Border,07/01/1997 12:00:00 AM,Truck Containers Empty,136006,106850.0
US-Canada Border,07/01/1997 12:00:00 AM,Pedestrians,49183,18537.0
US-Mexico Border,07/01/1997 12:00:00 AM,Buses,20557,9474.0
US-Mexico Border,07/01/1997 12:00:00 AM,Truck Containers Full,150280,134187.0
US-Canada Border,07/01/1997 12:00:00 AM,Rail Containers Empty,15678,9791.0
US-Canada Border,07/01/1997 12:00:00 AM,Personal Vehicles,4219377,2489564.0
US-Mexico Border,07/01/1997 12:00:00 AM,Trains,776,644.0
US-Mexico Border,07/01/1997 12:00:00 AM,Pedestrians,3408951,3120322.0
US-Mexico Border,07/01/1997 12:00:00 AM,Trucks,309583,255176.0
US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Full,116597,177702.0
US-Canada Border,06/01/1997 12:00:00 AM,Truck Containers Empty,26502,24091.0
US-Canada Border,06/01/1997 12:00:00 AM,Buses,17852,8399.0
US-Canada Border,06/01/1997 12:00:00 AM,Trucks,500868,419175.0
US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Empty,15243,9791.0
US-Canada Border,06/01/1997 12:00:00 AM,Pedestrians,41707,18537.0
US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicles,3555250,2489564.0
US-Mexico Border,06/01/1997 12:00:00 AM,Trains,717,644.0
US-Mexico Border,06/01/1997 12:00:00 AM,Trucks,306257,255176.0
US-Canada Border,06/01/1997 12:00:00 AM,Trains,2869,2440.0
US-Mexico Border,06/01/1997 12:00:00 AM,Pedestrians,3502445,3120322.0
US-Canada Border,06/01/1997 12:00:00 AM,Bus Passengers,419344,162064.0
US-Canada Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,8648522,6136398.0
US-Mexico Border,06/01/1997 12:00:00 AM,Buses,18785,9474.0
US-Mexico Border,06/01/1997 12:00:00 AM,Personal Vehicle Passengers,18710035,14044657.0
US-Canada Border,06/01/1997 12:00:00 AM,Train Passengers,23581,12803.0
US-Canada Border,06/01/1997 12:00:00 AM,Rail Containers Full,29297,31860.0
US-Mexico Border,06/01/1997 12:00:00 AM,Rail Containers Full,14381,12493.0
US-Mexico Border,06/01/1997 12:00:00 AM,Bus Passengers,230319,137847.0
US-Mexico Border,06/01/1997 12:00:00 AM,Train Passengers,1025,1000.0
US-Mexico Border,06/01/1997 12:00:00 AM,Truck Containers Full,147949,134187.0
US-Mexico Border,06/01/1997 12:00:00 AM,Personal Vehicles,6951474,5222237.0
US-Mexico Border,06/01/1997 12:00:00 AM,Rail Containers Empty,15735,12631.0
US-Mexico Border,06/01/1997 12:00:00 AM,Truck Containers Empty,123407,106850.0
US-Canada Border,05/01/1997 12:00:00 AM,Truck Containers Empty,23036,24091.0
US-Canada Border,05/01/1997 12:00:00 AM,Pedestrians,81936,18537.0
US-Canada Border,05/01/1997 12:00:00 AM,Personal Vehicles,3387709,2489564.0
US-Canada Border,05/01/1997 12:00:00 AM,Trucks,499055,419175.0
US-Canada Border,05/01/1997 12:00:00 AM,Rail Containers Empty,14222,9791.0
US-Mexico Border,05/01/1997 12:00:00 AM,Personal Vehicle Passengers,18685675,14044657.0
US-Mexico Border,05/01/1997 12:00:00 AM,Trains,558,644.0
US-Canada Border,05/01/1997 12:00:00 AM,Rail Containers Full,29407,31860.0
US-Mexico Border,05/01/1997 12:00:00 AM,Train Passengers,1115,1000.0
US-Mexico Border,05/01/1997 12:00:00 AM,Trucks,307247,255176.0
US-Canada Border,05/01/1997 12:00:00 AM,Truck Containers Full,118155,177702.0
US-Canada Border,05/01/1997 12:00:00 AM,Personal Vehicle Passengers,8040944,6136398.0
US-Canada Border,05/01/1997 12:00:00 AM,Bus Passengers,413658,162064.0
US-Mexico Border,05/01/1997 12:00:00 AM,Pedestrians,3750617,3120322.0
US-Canada Border,05/01/1997 12:00:00 AM,Train Passengers,17818,12803.0
US-Mexico Border,05/01/1997 12:00:00 AM,Truck Containers Empty,125821,106850.0
US-Canada Border,05/01/1997 12:00:00 AM,Buses,16610,8399.0
US-Mexico Border,05/01/1997 12:00:00 AM,Rail Containers Empty,20448,12631.0
US-Mexico Border,05/01/1997 12:00:00 AM,Personal Vehicles,6945613,5222237.0
US-Mexico Border,05/01/1997 12:00:00 AM,Truck Containers Full,163379,134187.0
US-Canada Border,05/01/1997 12:00:00 AM,Trains,2805,2440.0
US-Mexico Border,05/01/1997 12:00:00 AM,Rail Containers Full,21395,12493.0
US-Mexico Border,05/01/1997 12:00:00 AM,Buses,19474,9474.0
US-Mexico Border,05/01/1997 12:00:00 AM,Bus Passengers,230819,137847.0
US-Canada Border,04/01/1997 12:00:00 AM,Truck Containers Full,97790,177702.0
US-Canada Border,04/01/1997 12:00:00 AM,Truck Containers Empty,19022,24091.0
US-Canada Border,04/01/1997 12:00:00 AM,Train Passengers,14723,12803.0
US-Canada Border,04/01/1997 12:00:00 AM,Rail Containers Empty,9210,9791.0
US-Canada Border,04/01/1997 12:00:00 AM,Bus Passengers,314955,162064.0
US-Canada Border,04/01/1997 12:00:00 AM,Trains,2779,2440.0
US-Canada Border,04/01/1997 12:00:00 AM,Personal Vehicle Passengers,6261678,6136398.0
US-Canada Border,04/01/1997 12:00:00 AM,Personal Vehicles,2994074,2489564.0
US-Mexico Border,04/01/1997 12:00:00 AM,Rail Containers Empty,13117,12631.0
US-Canada Border,04/01/1997 12:00:00 AM,Buses,12090,8399.0
US-Canada Border,04/01/1997 12:00:00 AM,Trucks,503242,419175.0
US-Mexico Border,04/01/1997 12:00:00 AM,Truck Containers Empty,124595,106850.0
US-Mexico Border,04/01/1997 12:00:00 AM,Personal Vehicles,6532381,5222237.0
US-Mexico Border,04/01/1997 12:00:00 AM,Truck Containers Full,158324,134187.0
US-Mexico Border,04/01/1997 12:00:00 AM,Train Passengers,1251,1000.0
US-Mexico Border,04/01/1997 12:00:00 AM,Personal Vehicle Passengers,17407184,14044657.0
US-Mexico Border,04/01/1997 12:00:00 AM,Bus Passengers,211952,137847.0
US-Canada Border,04/01/1997 12:00:00 AM,Rail Containers Full,21448,31860.0
US-Mexico Border,04/01/1997 12:00:00 AM,Buses,18388,9474.0
US-Mexico Border,04/01/1997 12:00:00 AM,Trucks,314517,255176.0
US-Canada Border,04/01/1997 12:00:00 AM,Pedestrians,26863,18537.0
US-Mexico Border,04/01/1997 12:00:00 AM,Rail Containers Full,10704,12493.0
US-Mexico Border,04/01/1997 12:00:00 AM,Pedestrians,3561019,3120322.0
US-Mexico Border,04/01/1997 12:00:00 AM,Trains,745,644.0
US-Canada Border,03/01/1997 12:00:00 AM,Train Passengers,13266,12803.0
US-Mexico Border,03/01/1997 12:00:00 AM,Truck Containers Full,97623,134187.0
